2021-09-09 04:01:00,154.35193108
2021-09-09 04:02:00,154.073101785
2021-09-09 04:03:00,154.292181945
2021-09-09 04:04:00,154.262307378
2021-09-09 04:05:00,154.212516432
2021-09-09 04:07:00,154.222474621
2021-09-09 04:08:00,154.202558243
2021-09-09 04:09:00,154.152767298
2021-09-09 04:10:00,154.093018163
2021-09-09 04:12:00,154.083059974
2021-09-09 04:13:00,154.083059974
2021-09-09 04:15:00,154.083059974
2021-09-09 04:17:00,154.083059974
2021-09-09 04:18:00,154.073101785
2021-09-09 04:19:00,154.093018163
2021-09-09 04:22:00,154.102976352
2021-09-09 04:25:00,154.073101785
2021-09-09 04:26:00,154.053185407
2021-09-09 04:28:00,153.973519894
2021-09-09 04:35:00,154.01335265
2021-09-09 04:43:00,153.913770759
2021-09-09 04:45:00,153.834105246
2021-09-09 04:46:00,153.764397923
2021-09-09 04:50:00,153.854021624
2021-09-09 04:57:00,153.804230679
2021-09-09 05:00:00,153.804230679
2021-09-09 05:01:00,153.804230679
2021-09-09 05:06:00,153.883896192
2021-09-09 05:11:00,153.854021624
2021-09-09 05:12:00,153.79427249
2021-09-09 05:14:00,153.744481544
2021-09-09 05:15:00,153.90381257
2021-09-09 05:18:00,153.883896192
2021-09-09 05:24:00,154.033269028
2021-09-09 05:25:00,153.953603516
2021-09-09 05:30:00,154.01335265
2021-09-09 05:31:00,154.12289273
2021-09-09 05:32:00,154.152767298
2021-09-09 05:33:00,154.152767298
2021-09-09 05:34:00,154.152767298
2021-09-09 05:35:00,154.152767298
2021-09-09 05:36:00,154.152767298
2021-09-09 05:38:00,154.152767298
2021-09-09 05:39:00,154.152767298
2021-09-09 05:42:00,154.152767298
2021-09-09 05:44:00,154.152767298
2021-09-09 05:47:00,154.102976352
2021-09-09 05:53:00,154.12289273
2021-09-09 05:54:00,154.192600054
2021-09-09 06:00:00,154.142809108
2021-09-09 06:05:00,154.152767298
2021-09-09 06:09:00,154.093018163
2021-09-09 06:12:00,154.093018163
2021-09-09 06:18:00,154.172683676
2021-09-09 06:19:00,154.083059974
2021-09-09 06:25:00,154.093018163
2021-09-09 06:26:00,154.063143596
2021-09-09 06:28:00,154.053185407
2021-09-09 06:29:00,154.063143596
2021-09-09 06:31:00,154.212516432
2021-09-09 06:35:00,154.212516432
2021-09-09 06:41:00,154.152767298
2021-09-09 06:42:00,154.212516432
2021-09-09 06:44:00,154.272265567
2021-09-09 06:45:00,154.302140134
2021-09-09 07:01:00,154.252349189
2021-09-09 07:02:00,154.252349189
2021-09-09 07:06:00,154.182641865
2021-09-09 07:07:00,154.212516432
2021-09-09 07:08:00,154.192600054
2021-09-09 07:09:00,154.202558243
2021-09-09 07:10:00,154.142809108
2021-09-09 07:11:00,154.112934541
2021-09-09 07:12:00,154.132850919
2021-09-09 07:13:00,154.12289273
2021-09-09 07:20:00,154.142809108
2021-09-09 07:21:00,154.102976352
2021-09-09 07:23:00,154.152767298
2021-09-09 07:24:00,154.12289273
2021-09-09 07:27:00,154.073101785
2021-09-09 07:28:00,154.102976352
2021-09-09 07:29:00,154.102976352
2021-09-09 07:31:00,154.12289273
2021-09-09 07:32:00,154.182641865
2021-09-09 07:33:00,154.202558243
2021-09-09 07:34:00,154.272265567
2021-09-09 07:35:00,154.272265567
2021-09-09 07:36:00,154.292181945
2021-09-09 07:37:00,154.252349189
2021-09-09 07:38:00,154.252349189
2021-09-09 07:41:00,154.202558243
2021-09-09 07:42:00,154.202558243
2021-09-09 07:43:00,154.142809108
2021-09-09 07:44:00,154.132850919
2021-09-09 07:45:00,154.053185407
2021-09-09 07:46:00,154.102976352
2021-09-09 07:47:00,154.132850919
2021-09-09 07:48:00,154.312098323
2021-09-09 07:49:00,154.282223756
2021-09-09 07:50:00,154.35193108
2021-09-09 07:51:00,154.441554781
2021-09-09 07:52:00,154.302140134
2021-09-09 07:53:00,154.381805647
2021-09-09 07:54:00,154.371847458
2021-09-09 07:55:00,154.441554781
2021-09-09 07:56:00,154.511262105
2021-09-09 07:57:00,154.481387538
2021-09-09 07:58:00,154.471429349
2021-09-09 07:59:00,154.491345727
2021-09-09 08:00:00,154.481387538
2021-09-09 08:01:00,154.46147116
2021-09-09 08:02:00,154.451512971
2021-09-09 08:03:00,154.451512971
2021-09-09 08:04:00,154.46147116
2021-09-09 08:05:00,154.491345727
2021-09-09 08:06:00,154.471429349
2021-09-09 08:07:00,154.451512971
2021-09-09 08:08:00,154.451512971
2021-09-09 08:09:00,154.411779796
2021-09-09 08:10:00,154.421538821
2021-09-09 08:11:00,154.35193108
2021-09-09 08:12:00,154.371847458
2021-09-09 08:13:00,154.381805647
2021-09-09 08:14:00,154.371747876
2021-09-09 08:15:00,154.322056512
2021-09-09 08:16:00,154.361889269
2021-09-09 08:17:00,154.421638403
2021-09-09 08:18:00,154.421638403
2021-09-09 08:19:00,154.401722025
2021-09-09 08:20:00,154.381805647
2021-09-09 08:21:00,154.421638403
2021-09-09 08:22:00,154.391763836
2021-09-09 08:23:00,154.381805647
2021-09-09 08:24:00,154.401722025
2021-09-09 08:25:00,154.391763836
2021-09-09 08:26:00,154.421638403
2021-09-09 08:27:00,154.401722025
2021-09-09 08:28:00,154.411680214
2021-09-09 08:29:00,154.391763836
2021-09-09 08:30:00,154.451512971
2021-09-09 08:31:00,154.411680214
2021-09-09 08:32:00,154.421638403
2021-09-09 08:33:00,154.501303916
2021-09-09 08:34:00,154.481387538
2021-09-09 08:35:00,154.511262105
2021-09-09 08:36:00,154.501303916
2021-09-09 08:37:00,154.521220294
2021-09-09 08:38:00,154.491345727
2021-09-09 08:39:00,154.491345727
2021-09-09 08:40:00,154.521220294
2021-09-09 08:41:00,154.531178483
2021-09-09 08:42:00,154.541136673
2021-09-09 08:43:00,154.501303916
2021-09-09 08:44:00,154.600885807
2021-09-09 08:45:00,154.551194444
2021-09-09 08:46:00,154.551094862
2021-09-09 08:47:00,154.600885807
2021-09-09 08:48:00,154.600885807
2021-09-09 08:49:00,154.640718564
2021-09-09 08:50:00,154.700467698
2021-09-09 08:51:00,154.760216833
2021-09-09 08:52:00,154.690509509
2021-09-09 08:53:00,154.670593131
2021-09-09 08:54:00,154.745279549
2021-09-09 08:55:00,154.750258644
2021-09-09 08:56:00,154.770175022
2021-09-09 08:57:00,154.750358226
2021-09-09 08:58:00,154.720384076
2021-09-09 08:59:00,154.700467698
2021-09-09 09:00:00,154.730342265
2021-09-09 09:01:00,154.750258644
2021-09-09 09:02:00,154.740300455
2021-09-09 09:03:00,154.750258644
2021-09-09 09:04:00,154.750258644
2021-09-09 09:05:00,154.720384076
2021-09-09 09:06:00,154.700467698
2021-09-09 09:07:00,154.670593131
2021-09-09 09:08:00,154.740300455
2021-09-09 09:09:00,154.720384076
2021-09-09 09:10:00,154.740300455
2021-09-09 09:11:00,154.740300455
2021-09-09 09:12:00,154.810007778
2021-09-09 09:13:00,154.780133211
2021-09-09 09:14:00,154.800049589
2021-09-09 09:15:00,154.829824575
2021-09-09 09:16:00,154.819965967
2021-09-09 09:17:00,154.819965967
2021-09-09 09:18:00,154.819965967
2021-09-09 09:19:00,154.7900914
2021-09-09 09:20:00,154.800049589
2021-09-09 09:21:00,154.819965967
2021-09-09 09:22:00,154.819965967
2021-09-09 09:23:00,154.839882346
2021-09-09 09:24:00,154.839882346
2021-09-09 09:25:00,154.770175022
2021-09-09 09:26:00,154.829924156
2021-09-09 09:27:00,154.829924156
2021-09-09 09:28:00,154.909589669
2021-09-09 09:29:00,154.849840535
2021-09-09 09:30:00,154.839882346
2021-09-09 09:31:00,155.198377153
2021-09-09 09:32:00,155.148586208
2021-09-09 09:33:00,154.959380615
2021-09-09 09:34:00,155.198377153
2021-09-09 09:35:00,155.397540935
2021-09-09 09:36:00,155.21610273
2021-09-09 09:37:00,155.067227803
2021-09-09 09:38:00,155.088837073
2021-09-09 09:39:00,154.829924156
2021-09-09 09:40:00,154.760216833
2021-09-09 09:41:00,154.580969429
2021-09-09 09:42:00,154.541136673
2021-09-09 09:43:00,154.416360563
2021-09-09 09:44:00,154.202458661
2021-09-09 09:45:00,154.421638403
2021-09-09 09:46:00,154.380710246
2021-09-09 09:47:00,154.212516432
2021-09-09 09:48:00,154.401224116
2021-09-09 09:49:00,154.399730387
2021-09-09 09:50:00,154.421638403
2021-09-09 09:51:00,154.371847458
2021-09-09 09:52:00,154.421638403
2021-09-09 09:53:00,154.411680214
2021-09-09 09:54:00,154.535062177
2021-09-09 09:55:00,154.529186846
2021-09-09 09:56:00,154.562546779
2021-09-09 09:57:00,154.501303916
2021-09-09 09:58:00,154.62578128
2021-09-09 09:59:00,154.715404982
2021-09-09 10:00:00,154.641913546
2021-09-09 10:01:00,154.700467698
2021-09-09 10:02:00,154.770175022
2021-09-09 10:03:00,154.770175022
2021-09-09 10:04:00,154.859699142
2021-09-09 10:05:00,154.720384076
2021-09-09 10:06:00,154.620802185
